,Time (s),Time (d),Time (y),Residual
14085,1220415.1020766806,14.125174792554175,0.038699109020696364,18.41515110698999
14086,1220501.7485163028,14.126177644864615,0.03870185656127292,18.41609297302436
14087,1220588.394955925,14.127180497175058,0.03870460410184947,18.417034805605567
14088,1220675.041395547,14.128183349485498,0.03870735164242602,18.417976604718273
14089,1220761.6878351693,14.12918620179594,0.038710099183002576,18.418918370347157
14090,1220848.3342747914,14.130189054106381,0.03871284672357913,18.41986010247689
14091,1220934.9807144136,14.131191906416824,0.03871559426415568,18.420801801092168
14092,1221021.6271540357,14.132194758727266,0.038718341804732236,18.421743466177688
14093,1221108.2735936579,14.133197611037707,0.03872108934530879,18.422685097718155
14094,1221194.92003328,14.134200463348149,0.03872383688588534,18.42362669569828
14095,1221281.5664729022,14.13520331565859,0.03872658442646189,18.424568260102795
14096,1221368.2129125244,14.136206167969032,0.03872933196703844,18.425509790916426
14097,1221454.8593521465,14.137209020279473,0.038732079507614994,18.426451288123907
14098,1221541.5057917687,14.138211872589915,0.03873482704819155,18.427392751709988
14099,1221628.1522313908,14.139214724900357,0.0387375745887681,18.428334181659437
14100,1221714.798671013,14.140217577210798,0.038740322129344654,18.429275577957007
14101,1221801.4451106351,14.14122042952124,0.03874306966992121,18.43021694058747
14102,1221888.0915502573,14.142223281831681,0.03874581721049776,18.43115826953562
14103,1221974.7379898794,14.143226134142123,0.03874856475107431,18.432099564786235
14104,1222061.3844295016,14.144228986452564,0.03875131229165086,18.43304082632412
14105,1222148.0308691238,14.145231838763006,0.03875405983222741,18.433982054134077
14106,1222234.677308746,14.146234691073449,0.038756807372803966,18.43492324820092
14107,1222321.323748368,14.14723754338389,0.03875955491338052,18.43586440850948
14108,1222407.9701879902,14.148240395694332,0.03876230245395707,18.43680553504458
14109,1222494.6166276124,14.149243248004773,0.038765049994533625,18.437746627791064
14110,1222581.2630672345,14.150246100315215,0.03876779753511018,18.43868768673379
14111,1222667.9095068567,14.151248952625656,0.03877054507568673,18.439628711857594
14112,1222754.5559464789,14.152251804936098,0.038773292616263284,18.440569703147357
14113,1222841.202386101,14.15325465724654,0.03877604015683984,18.441510660587944
14114,1222927.8488257232,14.154257509556981,0.038778787697416384,18.442451584164242
14115,1223014.4952653453,14.155260361867423,0.03878153523799294,18.44339247386114
14116,1223101.1417049675,14.156263214177864,0.03878428277856949,18.444333329663536
14117,1223187.7881445896,14.157266066488306,0.03878703031914604,18.44527415155634
14118,1223274.4345842118,14.158268918798747,0.038789777859722596,18.446214939524456
14119,1223361.081023834,14.15927177110919,0.03879252540029915,18.447155693552823
14120,1223447.727463456,14.16027462341963,0.0387952729408757,18.448096413626356
14121,1223534.3739030783,14.161277475730072,0.038798020481452256,18.44903709973001
14122,1223621.0203427004,14.162280328040515,0.03880076802202881,18.449977751848717
14123,1223707.6667823226,14.163283180350955,0.038803515562605355,18.45091836996745
14124,1223794.3132219447,14.164286032661398,0.03880626310318191,18.451858954071167
14125,1223880.959661567,14.165288884971838,0.03880901064375846,18.452799504144842
14126,1223967.606101189,14.16629173728228,0.038811758184335014,18.453740020173456
14127,1224054.2525408112,14.167294589592721,0.03881450572491157,18.454680502141994
14128,1224140.8989804334,14.168297441903164,0.03881725326548812,18.455620950035456
14129,1224227.5454200555,14.169300294213606,0.038820000806064674,18.456561363838855
14130,1224314.1918596777,14.170303146524047,0.03882274834664123,18.457501743537204
14131,1224400.8382992998,14.17130599883449,0.03882549588721778,18.458442089115515
14132,1224487.484738922,14.17230885114493,0.03882824342779433,18.45938240055883
14133,1224574.1311785441,14.173311703455372,0.03883099096837088,18.460322677852187
14134,1224660.7776181663,14.174314555765813,0.03883373850894743,18.46126292098063
14135,1224747.4240577884,14.175317408076255,0.038836486049523986,18.462203129929215
14136,1224834.0704974106,14.176320260386698,0.03883923359010054,18.463143304683012
14137,1224920.7169370328,14.177323112697138,0.03884198113067709,18.464083445227086
14138,1225007.363376655,14.17832596500758,0.038844728671253645,18.465023551546516
14139,1225094.009816277,14.179328817318021,0.0388474762118302,18.465963623626404
14140,1225180.6562558992,14.180331669628464,0.03885022375240675,18.46690366145183
14141,1225267.3026955214,14.181334521938904,0.038852971292983304,18.467843665007912
14142,1225353.9491351435,14.182337374249347,0.03885571883355985,18.46878363427976
14143,1225440.5955747657,14.183340226559789,0.038858466374136404,18.46972356925249
14144,1225527.2420143879,14.18434307887023,0.03886121391471296,18.470663469911244
14145,1225613.88845401,14.185345931180672,0.03886396145528951,18.471603336241152
